Date,State,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_65PlusPop_Pct
1/28/2022,ME,88.5,95
1/28/2022,MI,65.1,95
1/28/2022,MN,73.4,95
1/28/2022,MO,64.5,94.9
1/28/2022,MS,58,90.7
1/28/2022,MT,63.7,94.2
1/28/2022,NC,80.7,95
1/28/2022,ND,63.9,95
1/28/2022,NE,68.6,95
1/28/2022,NH,95,95
1/28/2022,NJ,87.2,95
1/28/2022,NM,84.3,95
1/28/2022,NV,72.8,95
1/28/2022,NY,87.4,95
1/28/2022,OH,62.3,92
1/28/2022,OK,69.1,95
1/28/2022,OR,76,95
1/28/2022,PA,81.9,95
1/28/2022,RI,94.4,95
1/28/2022,SC,65.6,95
1/28/2022,SD,73.7,95
1/28/2022,TN,60.6,91.3
1/28/2022,TX,69.6,95
1/28/2022,UT,69.6,95
1/28/2022,VA,83,95
1/28/2022,VT,92,95
1/28/2022,WA,78.5,95
1/28/2022,WI,70.2,95
1/28/2022,WV,63.5,91.8
1/28/2022,WY,57.2,91.9
1/29/2022,AK,67.8,94.1
1/29/2022,AL,61.1,94.8
1/29/2022,AR,65,94.1
1/29/2022,AZ,70,95
1/29/2022,CA,80.2,95
1/29/2022,CO,77.3,95
1/29/2022,CT,92.5,95
1/29/2022,DC,93.1,95
1/29/2022,DE,80.3,95
1/29/2022,FL,77.1,95
1/29/2022,GA,63.6,94
1/29/2022,HI,84.9,95
1/29/2022,IA,66.6,95
1/29/2022,ID,59.5,93.9
1/29/2022,IL,75.1,95
1/29/2022,IN,59.9,91.9
1/29/2022,KS,72.4,95
1/29/2022,KY,64.6,95
1/29/2022,LA,59.4,90.7
1/29/2022,MA,94.8,95
1/29/2022,MD,83.6,95
1/29/2022,ME,88.5,95
1/29/2022,MI,65.1,95
1/29/2022,MN,73.5,95
1/29/2022,MO,64.6,94.9
1/29/2022,MS,58,90.7
1/29/2022,MT,63.8,94.3
1/29/2022,NC,80.7,95
1/29/2022,ND,64,95
1/29/2022,NE,68.6,95
1/29/2022,NH,95,95
1/29/2022,NJ,87.4,95
1/29/2022,NM,84.4,95
1/29/2022,NV,72.8,95
1/29/2022,NY,87.5,95
1/29/2022,OH,62.3,92
1/29/2022,OK,69.1,95
1/29/2022,OR,76.1,95
1/29/2022,PA,81.9,95
1/29/2022,RI,94.5,95
1/29/2022,SC,65.6,95
1/29/2022,SD,73.8,95
1/29/2022,TN,60.6,91.3
1/29/2022,TX,69.6,95
1/29/2022,UT,69.7,95
1/29/2022,VA,83,95
1/29/2022,VT,92,95
1/29/2022,WA,78.6,95
1/29/2022,WI,70.3,95
1/29/2022,WV,63.5,91.9
1/29/2022,WY,57.2,91.9
1/30/2022,AK,67.8,94.1
1/30/2022,AL,61.2,94.8
1/30/2022,AR,65,94.1
1/30/2022,AZ,70.1,95
1/30/2022,CA,80.4,95
1/30/2022,CO,77.4,95
1/30/2022,CT,92.5,95
1/30/2022,DC,93.2,95
1/30/2022,DE,80.3,95
1/30/2022,FL,77.2,95
1/30/2022,GA,63.6,94
1/30/2022,HI,85,95
1/30/2022,IA,66.6,95
1/30/2022,ID,59.5,94
1/30/2022,IL,75.3,95
1/30/2022,IN,59.9,91.9
1/30/2022,KS,72.5,95
1/30/2022,KY,64.6,95
1/30/2022,LA,59.5,90.7
1/30/2022,MA,94.8,95
1/30/2022,MD,83.6,95
1/30/2022,ME,88.5,95
1/30/2022,MI,65.2,95
1/30/2022,MN,73.5,95
1/30/2022,MO,64.6,94.9
1/30/2022,MS,58,90.7
1/30/2022,MT,63.8,94.3
1/30/2022,NC,80.8,95
1/30/2022,ND,64,95
1/30/2022,NE,68.6,95
1/30/2022,NH,95,95
1/30/2022,NJ,87.4,95
1/30/2022,NM,84.5,95
1/30/2022,NV,72.9,95
1/30/2022,NY,87.6,95
1/30/2022,OH,62.3,92
1/30/2022,OK,69.2,95
1/30/2022,OR,76.1,95
1/30/2022,PA,82,95
1/30/2022,RI,94.5,95
1/30/2022,SC,65.7,95
1/30/2022,SD,73.8,95
1/30/2022,TN,60.6,91.3
1/30/2022,TX,69.7,95
1/30/2022,UT,69.7,95
1/30/2022,VA,83.1,95
1/30/2022,VT,92.1,95
1/30/2022,WA,78.6,95
1/30/2022,WI,70.3,95
1/30/2022,WV,63.5,91.9
1/30/2022,WY,57.2,91.9
1/31/2022,AK,67.9,94.1
1/31/2022,AL,61.2,94.8
1/31/2022,AR,65,94.1
1/31/2022,AZ,70.1,95
1/31/2022,CA,80.4,95
1/31/2022,CO,77.4,95
1/31/2022,CT,92.6,95
1/31/2022,DC,93.2,95
1/31/2022,DE,80.3,95
1/31/2022,FL,77.2,95
1/31/2022,GA,63.6,94
1/31/2022,HI,85,95
1/31/2022,IA,66.6,95
1/31/2022,ID,59.6,94
1/31/2022,IL,75.4,95
1/31/2022,IN,60,91.9
1/31/2022,KS,72.5,95
1/31/2022,KY,64.6,95
1/31/2022,LA,59.5,90.7
1/31/2022,MA,94.8,95
1/31/2022,MD,83.7,95
1/31/2022,ME,88.6,95
1/31/2022,MI,65.2,95
1/31/2022,MN,73.5,95
1/31/2022,MO,64.7,95
1/31/2022,MS,58,90.7
1/31/2022,MT,63.8,94.3
1/31/2022,NC,80.9,95
1/31/2022,ND,64,95
1/31/2022,NE,68.6,95
1/31/2022,NH,95,95
1/31/2022,NJ,87.5,95
1/31/2022,NM,84.5,95
1/31/2022,NV,72.9,95
1/31/2022,NY,87.6,95
1/31/2022,OH,62.3,92
1/31/2022,OK,69.2,95
1/31/2022,OR,76.2,95
1/31/2022,PA,82,95
1/31/2022,RI,94.6,95
1/31/2022,SC,65.7,95
1/31/2022,SD,73.9,95
1/31/2022,TN,60.6,91.3
1/31/2022,TX,69.7,95
1/31/2022,UT,69.7,95
1/31/2022,VA,83.2,95
1/31/2022,VT,92.1,95
1/31/2022,WA,78.6,95
1/31/2022,WI,70.4,95
1/31/2022,WV,63.6,91.9
1/31/2022,WY,57.2,91.9
2/1/2022,AK,67.9,94.1
2/1/2022,AL,61.2,94.8
2/1/2022,AR,65,94.2
2/1/2022,AZ,70.2,95
2/1/2022,CA,80.4,95
2/1/2022,CO,77.5,95
2/1/2022,CT,92.6,95
2/1/2022,DC,93.3,95
2/1/2022,DE,80.5,95
2/1/2022,FL,77.2,95
2/1/2022,GA,63.7,94
2/1/2022,HI,85,95
2/1/2022,IA,66.7,95
2/1/2022,ID,59.6,94
2/1/2022,IL,75.5,95
2/1/2022,IN,60,91.9
2/1/2022,KS,72.5,95
2/1/2022,KY,64.7,95
2/1/2022,LA,59.5,90.7
2/1/2022,MA,95,95
2/1/2022,MD,83.7,95
2/1/2022,ME,88.6,95
2/1/2022,MI,65.2,95
2/1/2022,MN,73.6,95
2/1/2022,MO,64.7,95
2/1/2022,MS,58.1,90.8
2/1/2022,MT,63.8,94.3
2/1/2022,NC,80.9,95
2/1/2022,ND,64,95
2/1/2022,NE,68.7,95
2/1/2022,NH,95,95
2/1/2022,NJ,87.6,95
2/1/2022,NM,84.6,95
2/1/2022,NV,73,95
2/1/2022,NY,87.6,95
2/1/2022,OH,62.4,92
2/1/2022,OK,69.2,95
2/1/2022,OR,76.2,95
2/1/2022,PA,82.1,95
2/1/2022,RI,94.7,95
2/1/2022,SC,65.7,95
2/1/2022,SD,73.9,95
2/1/2022,TN,60.7,91.3
2/1/2022,TX,69.8,95
2/1/2022,UT,69.8,95
2/1/2022,VA,83.2,95
2/1/2022,VT,92.2,95
2/1/2022,WA,78.8,95
2/1/2022,WI,70.4,95
2/1/2022,WV,63.6,91.9
2/1/2022,WY,57.3,91.9
2/2/2022,AK,67.9,94.1
2/2/2022,AL,61.2,94.8
2/2/2022,AR,65,94.2
2/2/2022,AZ,70.2,95
2/2/2022,CA,80.5,95
2/2/2022,CO,77.5,95
2/2/2022,CT,92.7,95
2/2/2022,DC,93.4,95
2/2/2022,DE,80.5,95
2/2/2022,FL,77.3,95
2/2/2022,GA,63.7,94
2/2/2022,HI,85.1,95
2/2/2022,IA,66.8,95
2/2/2022,ID,59.6,94
2/2/2022,IL,75.6,95
2/2/2022,IN,60,91.9
2/2/2022,KS,72.6,95
2/2/2022,KY,64.7,95
2/2/2022,LA,59.5,90.8
2/2/2022,MA,95,95
2/2/2022,MD,83.8,95
2/2/2022,ME,88.6,95
2/2/2022,MI,65.2,95
2/2/2022,MN,73.6,95
2/2/2022,MO,64.7,95
2/2/2022,MS,58.2,90.8
2/2/2022,MT,63.9,94.3
2/2/2022,NC,81,95
2/2/2022,ND,64,95
2/2/2022,NE,68.7,95
2/2/2022,NH,95,95
2/2/2022,NJ,87.7,95
2/2/2022,NM,84.7,95
2/2/2022,NV,73,95
2/2/2022,NY,87.7,95
2/2/2022,OH,62.4,92
2/2/2022,OK,69.3,95
2/2/2022,OR,76.2,95
2/2/2022,PA,82.2,95
2/2/2022,RI,94.7,95
2/2/2022,SC,65.8,95
2/2/2022,SD,74,95
2/2/2022,TN,60.7,91.4
2/2/2022,TX,69.8,95
2/2/2022,UT,69.8,95
2/2/2022,VA,83.3,95
2/2/2022,VT,92.2,95
2/2/2022,WA,78.8,95
2/2/2022,WI,70.4,95
2/2/2022,WV,63.6,91.9
2/2/2022,WY,57.3,92
2/3/2022,AK,67.9,93.5
2/3/2022,AL,61.3,94.8
2/3/2022,AR,65,94.2
2/3/2022,AZ,70.3,95
2/3/2022,CA,80.6,95
2/3/2022,CO,77.5,95
2/3/2022,CT,92.8,95
2/3/2022,DC,93.5,95
2/3/2022,DE,80.5,95
2/3/2022,FL,77.3,95
2/3/2022,GA,63.8,94
2/3/2022,HI,85.2,95
2/3/2022,IA,66.8,95
2/3/2022,ID,59.7,94
2/3/2022,IL,75.7,95
2/3/2022,IN,60.1,92
2/3/2022,KS,72.6,95
2/3/2022,KY,64.7,95
2/3/2022,LA,59.6,90.8
2/3/2022,MA,95,95
2/3/2022,MD,83.9,95
2/3/2022,ME,88.7,95
2/3/2022,MI,65.3,95
2/3/2022,MN,73.7,95
2/3/2022,MO,64.8,95
2/3/2022,MS,58.2,90.8
2/3/2022,MT,63.9,94.3
2/3/2022,NC,81.2,95
2/3/2022,ND,64.1,95
2/3/2022,NE,68.7,95
2/3/2022,NH,95,95
2/3/2022,NJ,87.7,95
2/3/2022,NM,84.7,95
2/3/2022,NV,73.1,95
2/3/2022,NY,87.8,95
2/3/2022,OH,62.4,92
2/3/2022,OK,69.3,95
2/3/2022,OR,76.3,95
2/3/2022,PA,82.3,95
2/3/2022,RI,94.8,95
2/3/2022,SC,65.8,95
2/3/2022,SD,74.1,95
2/3/2022,TN,60.7,91.4
2/3/2022,TX,69.9,95
2/3/2022,UT,70,95
2/3/2022,VA,83.3,95
2/3/2022,VT,92.2,95
2/3/2022,WA,78.9,95
2/3/2022,WI,70.5,95
2/3/2022,WV,63.7,91.9
2/3/2022,WY,57.4,92
2/4/2022,AK,68,93.5
2/4/2022,AL,61.3,94.9
2/4/2022,AR,65.2,94.2
2/4/2022,AZ,70.4,95
2/4/2022,CA,80.7,95
2/4/2022,CO,77.6,95
2/4/2022,CT,92.8,95
2/4/2022,DC,93.6,95
2/4/2022,DE,80.7,95
2/4/2022,FL,77.3,95
2/4/2022,GA,63.8,94.1
2/4/2022,HI,85.3,95
2/4/2022,IA,66.8,95
2/4/2022,ID,59.7,94.1
2/4/2022,IL,75.4,95
2/4/2022,IN,60.1,92
2/4/2022,KS,72.7,95
2/4/2022,KY,64.8,95
2/4/2022,LA,59.6,90.8
2/4/2022,MA,95,95
2/4/2022,MD,83.9,95
2/4/2022,ME,88.7,95
2/4/2022,MI,65.4,95
2/4/2022,MN,73.7,95
2/4/2022,MO,64.8,95
2/4/2022,MS,58.3,90.9
2/4/2022,MT,63.9,94.3
2/4/2022,NC,81.2,95
2/4/2022,ND,64.1,95
2/4/2022,NE,68.8,95
2/4/2022,NH,95,95
2/4/2022,NJ,87.8,95
2/4/2022,NM,84.8,95
2/4/2022,NV,73.1,95
2/4/2022,NY,87.8,95
2/4/2022,OH,62.4,92.1
2/4/2022,OK,69.4,95
2/4/2022,OR,76.3,95
2/4/2022,PA,82.3,95
2/4/2022,RI,94.9,95
2/4/2022,SC,65.8,95
2/4/2022,SD,74.1,95
2/4/2022,TN,60.8,91.4
2/4/2022,TX,69.9,95
2/4/2022,UT,70.1,95
2/4/2022,VA,83.4,95
2/4/2022,VT,92.3,95
2/4/2022,WA,78.9,95
2/4/2022,WI,70.5,95
2/4/2022,WV,63.7,91.9
2/4/2022,WY,57.4,92
2/5/2022,AK,68,93.5
2/5/2022,AL,61.4,94.9
2/5/2022,AR,65.2,94.2
2/5/2022,AZ,70.5,95
2/5/2022,CA,80.7,95
2/5/2022,CO,77.6,95
2/5/2022,CT,93,95
2/5/2022,DC,93.7,95
2/5/2022,DE,80.8,95
2/5/2022,FL,77.4,95
2/5/2022,GA,63.8,94.1
2/5/2022,HI,85.3,95
2/5/2022,IA,66.8,95
2/5/2022,ID,59.8,94.1
2/5/2022,IL,75.5,95
2/5/2022,IN,60.1,92
2/5/2022,KS,72.7,95
2/5/2022,KY,64.8,95
2/5/2022,LA,59.7,90.8
2/5/2022,MA,95,95
2/5/2022,MD,84,95
2/5/2022,ME,88.7,95
2/5/2022,MI,65.4,95
2/5/2022,MN,73.8,95
2/5/2022,MO,64.8,95
2/5/2022,MS,58.3,90.9
2/5/2022,MT,64,94.4
2/5/2022,NC,81.3,95
2/5/2022,ND,64.1,95
2/5/2022,NE,68.9,95
2/5/2022,NH,95,95
2/5/2022,NJ,87.9,95
2/5/2022,NM,84.8,95
2/5/2022,NV,73.2,95
2/5/2022,NY,87.9,95
2/5/2022,OH,62.5,92.1
2/5/2022,OK,69.4,95
2/5/2022,OR,76.4,95
2/5/2022,PA,82.4,95
2/5/2022,RI,95,95
2/5/2022,SC,65.9,95
2/5/2022,SD,74.2,95
2/5/2022,TN,60.8,91.4
2/5/2022,TX,70,95
2/5/2022,UT,70.3,95
2/5/2022,VA,83.4,95
2/5/2022,VT,92.3,95
2/5/2022,WA,79,95
2/5/2022,WI,70.6,95
2/5/2022,WV,63.7,92
2/5/2022,WY,57.4,92
2/6/2022,AK,68,93.5
2/6/2022,AL,61.4,94.9
2/6/2022,AR,65.2,94.2
2/6/2022,AZ,70.6,95
2/6/2022,CA,80.8,95
2/6/2022,CO,77.7,95
2/6/2022,CT,93,95
2/6/2022,DC,93.7,95
2/6/2022,DE,80.8,95
2/6/2022,FL,77.4,95
2/6/2022,GA,63.9,94.1
2/6/2022,HI,85.4,95
2/6/2022,IA,66.8,95
2/6/2022,ID,59.8,94.1
2/6/2022,IL,75.6,95
2/6/2022,IN,60.1,92
2/6/2022,KS,72.8,95
2/6/2022,KY,64.8,95
2/6/2022,LA,59.7,90.8
2/6/2022,MA,95,95
2/6/2022,MD,84,95
2/6/2022,ME,88.7,95
2/6/2022,MI,65.4,95
2/6/2022,MN,73.8,95
2/6/2022,MO,64.8,95
2/6/2022,MS,58.3,90.9
2/6/2022,MT,64,94.4
2/6/2022,NC,81.4,95
2/6/2022,ND,64.1,95
2/6/2022,NE,68.9,95
2/6/2022,NH,95,95
2/6/2022,NJ,87.9,95
2/6/2022,NM,84.9,95
2/6/2022,NV,73.2,95
2/6/2022,NY,88,95
2/6/2022,OH,62.5,92.1
2/6/2022,OK,69.4,95
2/6/2022,OR,76.4,95
2/6/2022,PA,82.4,95
2/6/2022,RI,95,95
2/6/2022,SC,65.9,95
2/6/2022,SD,74.2,95
2/6/2022,TN,60.8,91.4
2/6/2022,TX,70,95
2/6/2022,UT,70.3,95
2/6/2022,VA,83.5,95
2/6/2022,VT,92.4,95
2/6/2022,WA,79,95
2/6/2022,WI,70.6,95
2/6/2022,WV,63.7,92
2/6/2022,WY,57.5,92
2/7/2022,AK,68.1,93.5
2/7/2022,AL,61.4,94.9
2/7/2022,AR,65.2,94.3
2/7/2022,AZ,70.6,95
2/7/2022,CA,80.9,95
2/7/2022,CO,77.7,95
2/7/2022,CT,93.1,95
2/7/2022,DC,93.8,95
2/7/2022,DE,80.8,95
2/7/2022,FL,77.5,95
2/7/2022,GA,63.9,94.1
2/7/2022,HI,85.4,95
2/7/2022,IA,66.8,95
2/7/2022,ID,59.8,94.1
2/7/2022,IL,75.6,95
2/7/2022,IN,60.2,92
2/7/2022,KS,72.8,95
2/7/2022,KY,64.8,95
2/7/2022,LA,59.7,90.8
2/7/2022,MA,95,95
2/7/2022,MD,84.1,95
2/7/2022,ME,88.7,95
2/7/2022,MI,65.4,95
2/7/2022,MN,73.8,95
2/7/2022,MO,64.8,95
2/7/2022,MS,58.3,90.9
2/7/2022,MT,64,94.4
2/7/2022,NC,81.4,95
2/7/2022,ND,64.1,95
2/7/2022,NE,68.9,95
2/7/2022,NH,95,95
2/7/2022,NJ,88,95
2/7/2022,NM,85,95
2/7/2022,NV,73.3,95
2/7/2022,NY,88,95
2/7/2022,OH,62.5,92.1
2/7/2022,OK,69.4,95
2/7/2022,OR,76.4,95
2/7/2022,PA,82.5,95
2/7/2022,RI,95,95
2/7/2022,SC,66,95
2/7/2022,SD,74.2,95
2/7/2022,TN,60.8,91.4
2/7/2022,TX,70,95
2/7/2022,UT,70.3,95
2/7/2022,VA,83.5,95
2/7/2022,VT,92.4,95
2/7/2022,WA,79,95
2/7/2022,WI,70.6,95
2/7/2022,WV,63.7,92
2/7/2022,WY,57.5,92
2/8/2022,AK,68.1,93.5
2/8/2022,AL,61.4,94.9
2/8/2022,AR,65.2,94.3
2/8/2022,AZ,70.7,95
2/8/2022,CA,80.9,95
2/8/2022,CO,77.8,95
2/8/2022,CT,93.1,95
2/8/2022,DC,93.8,95
2/8/2022,DE,80.9,95
2/8/2022,FL,77.5,95
2/8/2022,GA,64,94.1
2/8/2022,HI,85.5,95
2/8/2022,IA,66.9,95
2/8/2022,ID,59.8,94.1
2/8/2022,IL,75.7,95
2/8/2022,IN,60.2,92
2/8/2022,KS,72.8,95
2/8/2022,KY,64.8,95
2/8/2022,LA,59.8,90.8
2/8/2022,MA,95,95
2/8/2022,MD,84.1,95
2/8/2022,ME,88.8,95
2/8/2022,MI,65.5,95
2/8/2022,MN,73.9,95
2/8/2022,MO,64.9,95
2/8/2022,MS,58.4,90.9
2/8/2022,MT,64,94.4
2/8/2022,NC,81.5,95
2/8/2022,ND,64.2,95
2/8/2022,NE,68.9,95
2/8/2022,NH,95,95
2/8/2022,NJ,88.1,95
2/8/2022,NM,85,95
2/8/2022,NV,73.3,95
2/8/2022,NY,88,95
2/8/2022,OH,62.5,92.1
2/8/2022,OK,69.4,95
2/8/2022,OR,76.5,95
2/8/2022,PA,82.5,95
2/8/2022,RI,95,95
2/8/2022,SC,66,95
2/8/2022,SD,74.3,95
2/8/2022,TN,60.9,91.4
2/8/2022,TX,70.1,95
2/8/2022,UT,70.4,95
2/8/2022,VA,83.5,95
2/8/2022,VT,92.4,95
2/8/2022,WA,79.1,95
2/8/2022,WI,70.6,95
2/8/2022,WV,63.8,92
2/8/2022,WY,57.5,92.1
2/9/2022,AK,68.1,93.5
2/9/2022,AL,61.5,95
2/9/2022,AR,65.3,94.3
2/9/2022,AZ,70.7,95
2/9/2022,CA,81,95
2/9/2022,CO,77.8,95
2/9/2022,CT,93.1,95
2/9/2022,DC,93.9,95
2/9/2022,DE,81,95
2/9/2022,FL,77.5,95
2/9/2022,GA,64,94.1
2/9/2022,HI,85.5,95
2/9/2022,IA,66.9,95
2/9/2022,ID,59.9,94.1
2/9/2022,IL,75.7,95
2/9/2022,IN,60.2,92
2/9/2022,KS,72.8,95
2/9/2022,KY,64.9,95
2/9/2022,LA,59.8,90.8
2/9/2022,MA,95,95
2/9/2022,MD,84.1,95
2/9/2022,ME,88.8,95
2/9/2022,MI,65.5,95
2/9/2022,MN,73.9,95
2/9/2022,MO,64.9,95
2/9/2022,MS,58.4,90.9
2/9/2022,MT,64.1,94.4
2/9/2022,NC,81.5,95
2/9/2022,ND,64.2,95
2/9/2022,NE,69,95
2/9/2022,NH,95,95
2/9/2022,NJ,88.1,95
2/9/2022,NM,85.1,95
2/9/2022,NV,73.4,95
2/9/2022,NY,88.1,95
2/9/2022,OH,62.5,92.1
2/9/2022,OK,69.5,95
2/9/2022,OR,76.5,95
2/9/2022,PA,82.5,95
2/9/2022,RI,95,95
2/9/2022,SC,65.9,95
2/9/2022,SD,74.3,95
2/9/2022,TN,60.9,91.5
2/9/2022,TX,70.1,95
2/9/2022,UT,70.5,95
2/9/2022,VA,83.6,95
2/9/2022,VT,92.4,95
2/9/2022,WA,79.1,95
2/9/2022,WI,70.7,95
2/9/2022,WV,63.8,92
2/9/2022,WY,57.5,92.1
2/10/2022,AK,68.1,93.5
2/10/2022,AL,61.5,95
2/10/2022,AR,65.3,94.3
2/10/2022,AZ,70.8,95
2/10/2022,CA,81.1,95
2/10/2022,CO,77.8,95
2/10/2022,CT,93.2,95
2/10/2022,DC,94,95
2/10/2022,DE,81,95
2/10/2022,FL,77.6,95
2/10/2022,GA,64,94.1
2/10/2022,HI,85.6,95
2/10/2022,IA,66.9,95
2/10/2022,ID,59.9,94.1
2/10/2022,IL,75.8,95
2/10/2022,IN,60.2,92
2/10/2022,KS,72.9,95
2/10/2022,KY,64.9,95
2/10/2022,LA,59.8,90.9
2/10/2022,MA,95,95
2/10/2022,MD,84.2,95
2/10/2022,ME,88.9,95
2/10/2022,MI,65.5,95
2/10/2022,MN,73.9,95
2/10/2022,MO,64.9,95
2/10/2022,MS,58.4,90.9
2/10/2022,MT,64.1,94.4
2/10/2022,NC,81.6,95
2/10/2022,ND,64.2,95
2/10/2022,NE,69,95
2/10/2022,NH,95,95
2/10/2022,NJ,88.2,95
2/10/2022,NM,85.1,95
2/10/2022,NV,73.4,95
2/10/2022,NY,88.1,95
2/10/2022,OH,62.5,92.1
2/10/2022,OK,69.5,95
2/10/2022,OR,76.5,95
2/10/2022,PA,82.6,95
2/10/2022,RI,95,95
2/10/2022,SC,66,95
2/10/2022,SD,74.4,95
2/10/2022,TN,60.9,91.5
2/10/2022,TX,70.2,95
2/10/2022,UT,70.6,95
2/10/2022,VA,83.9,95
2/10/2022,VT,92.5,95
2/10/2022,WA,79.2,95
2/10/2022,WI,70.7,95
2/10/2022,WV,63.8,92
2/10/2022,WY,57.6,92.1
2/11/2022,AK,68.2,93.6
2/11/2022,AL,61.5,95
2/11/2022,AR,65.3,94.3
2/11/2022,AZ,70.8,95
2/11/2022,CA,81.1,95
2/11/2022,CO,77.9,95
2/11/2022,CT,93.3,95
2/11/2022,DC,94.1,95
2/11/2022,DE,81.1,95
2/11/2022,FL,77.6,95
2/11/2022,GA,64,94.2
2/11/2022,HI,85.6,95
2/11/2022,IA,67,95
2/11/2022,ID,59.9,94.2
2/11/2022,IL,75.4,95
2/11/2022,IN,60.3,92
2/11/2022,KS,72.9,95
2/11/2022,KY,64.9,95
2/11/2022,LA,59.8,90.9
2/11/2022,MA,95,95
2/11/2022,MD,84.3,95
2/11/2022,ME,88.9,95
2/11/2022,MI,65.6,95
2/11/2022,MN,74,95
2/11/2022,MO,65,95
2/11/2022,MS,58.4,90.9
2/11/2022,MT,64.1,94.4
2/11/2022,NC,81.6,95
2/11/2022,ND,64.2,95
2/11/2022,NE,69,95
2/11/2022,NH,95,95
2/11/2022,NJ,88.2,95
2/11/2022,NM,85.2,95
2/11/2022,NV,73.5,95
2/11/2022,NY,88.2,95
2/11/2022,OH,62.6,92.1
2/11/2022,OK,69.5,95
2/11/2022,OR,76.5,95
2/11/2022,PA,82.7,95
2/11/2022,RI,95,95
2/11/2022,SC,66,95
2/11/2022,SD,74.4,95
2/11/2022,TN,60.9,91.5
2/11/2022,TX,70.2,95
2/11/2022,UT,70.6,95
2/11/2022,VA,83.9,95
2/11/2022,VT,92.5,95
2/11/2022,WA,79.2,95
2/11/2022,WI,70.7,95
2/11/2022,WV,63.9,92
2/11/2022,WY,57.6,92.2
2/12/2022,AK,68.2,93.6
2/12/2022,AL,61.6,95
2/12/2022,AR,65.4,94.3
2/12/2022,AZ,70.9,95
2/12/2022,CA,81.2,95
2/12/2022,CO,77.9,95
2/12/2022,CT,93.3,95
2/12/2022,DC,94.2,95
2/12/2022,DE,81.2,95
2/12/2022,FL,77.6,95
2/12/2022,GA,64,94.2
2/12/2022,HI,85.7,95
2/12/2022,IA,67,95
2/12/2022,ID,59.9,94.2
2/12/2022,IL,75.5,95
2/12/2022,IN,60.3,92.1
2/12/2022,KS,72.9,95
2/12/2022,KY,65,95
2/12/2022,LA,59.9,90.9
2/12/2022,MA,95,95
2/12/2022,MD,84.3,95
2/12/2022,ME,88.9,95
2/12/2022,MI,65.7,95
2/12/2022,MN,74,95
2/12/2022,MO,65,95
2/12/2022,MS,58.5,91
2/12/2022,MT,64.1,94.5
2/12/2022,NC,81.7,95
2/12/2022,ND,64.3,95
2/12/2022,NE,69.1,95
2/12/2022,NH,95,95
2/12/2022,NJ,88.3,95
2/12/2022,NM,85.2,95
2/12/2022,NV,73.5,95
2/12/2022,NY,88.3,95
2/12/2022,OH,62.6,92.1
2/12/2022,OK,69.6,95
2/12/2022,OR,76.6,95
2/12/2022,PA,82.8,95
2/12/2022,RI,95,95
2/12/2022,SC,66,95
2/12/2022,SD,74.5,95
2/12/2022,TN,61,91.5
2/12/2022,TX,70.3,95
2/12/2022,UT,70.7,95
2/12/2022,VA,84,95
2/12/2022,VT,92.5,95
2/12/2022,WA,79.3,95
2/12/2022,WI,70.8,95
2/12/2022,WV,63.9,92.1
2/12/2022,WY,57.7,92.2
2/13/2022,AK,68.2,93.6
2/13/2022,AL,61.6,95
2/13/2022,AR,65.4,94.4
2/13/2022,AZ,70.9,95
2/13/2022,CA,81.2,95
2/13/2022,CO,78,95
2/13/2022,CT,93.4,95
2/13/2022,DC,94.3,95
2/13/2022,DE,81.2,95
2/13/2022,FL,77.6,95
2/13/2022,GA,64,94.2
2/13/2022,HI,85.7,95
2/13/2022,IA,67,95
2/13/2022,ID,60,94.2
2/13/2022,IL,75.6,95
2/13/2022,IN,60.3,92.1
2/13/2022,KS,73,95
2/13/2022,KY,65,95
2/13/2022,LA,59.9,90.9
2/13/2022,MA,95,95
2/13/2022,MD,84.3,95
2/13/2022,ME,89,95
2/13/2022,MI,65.7,95
2/13/2022,MN,74.1,95
2/13/2022,MO,65,95
2/13/2022,MS,58.5,91
2/13/2022,MT,64.1,94.5
2/13/2022,NC,81.7,95
2/13/2022,ND,64.3,95
2/13/2022,NE,69.1,95
2/13/2022,NH,95,95
2/13/2022,NJ,88.4,95
2/13/2022,NM,85.3,95
2/13/2022,NV,73.6,95
2/13/2022,NY,88.3,95
2/13/2022,OH,62.6,92.1
2/13/2022,OK,69.6,95
2/13/2022,OR,76.6,95
2/13/2022,PA,82.8,95
2/13/2022,RI,95,95
2/13/2022,SC,66.1,95
2/13/2022,SD,74.5,95
2/13/2022,TN,61,91.5
2/13/2022,TX,70.3,95
2/13/2022,UT,70.7,95
2/13/2022,VA,84.1,95
2/13/2022,VT,92.6,95
2/13/2022,WA,79.3,95
2/13/2022,WI,70.8,95
2/13/2022,WV,63.9,92.1
2/13/2022,WY,57.7,92.2
2/14/2022,AK,68.2,93.6
2/14/2022,AL,61.6,95
2/14/2022,AR,65.4,94.4
2/14/2022,AZ,71,95
2/14/2022,CA,81.3,95
2/14/2022,CO,78,95
2/14/2022,CT,93.4,95
2/14/2022,DC,94.4,95
2/14/2022,DE,81.2,95
2/14/2022,FL,77.7,95
2/14/2022,GA,64,94.2
2/14/2022,HI,85.8,95
2/14/2022,IA,67,95
2/14/2022,ID,60,94.2
2/14/2022,IL,75.7,95
2/14/2022,IN,60.4,92.1
2/14/2022,KS,73,95
2/14/2022,KY,65,95
2/14/2022,LA,59.9,90.9
